"data.ticker"|"data.figi_ticker"|"data.figi"|"data.title"|"data.publication_date"|"data.summary"|"data.url"|"result_count"|"page_size"|"current_page"|"total_pages"|"api_call_credits"
"PFE"|"PFE:US"|"BBG000BR2B91"|"Nestle, Stada prepare rival bids for Germany's Merck consumer health - sources"|"2017-12-01T19:13:44.000+00:00"|"LONDON/FRANKFURT (Reuters) - Swiss food giant Nestle (NESN.S) and the private equity owners of German drug firm Stada (STAGn.DE) are both preparing tentative bids for Merck KgaA's (MRCG.DE) consumer health unit, several sources told Reuters.  Merck's financial adviser JPMorgan has invited bids for the business, which is valued at about 4 billion euros (£3.5 billion), ahead of a Dec. 15 deadline, the sources said.  Nestle is widely seen as a natural buyer for the maker of Seven Seas vitamins and Bion nutritional supplements, after previous talks to set up a consumer joint venture with Merck fell through over the summer."|"https://finance.yahoo.com/news/nestle-stada-prepare-rival-bids-191344461.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Cancer Space Update: Pfizer's Bavencio Fails in Phase III"|"2017-12-01T16:23:56.000+00:00"|"There was no major news in the cancer space this week except the failure of Pfizer Inc s PFE Bavencio in a gastric cancer study In a setback to Eisai Co Ltd ESALY National Institute of Health and Care Excellence NICE did not recommend the approval of its breast cancer drug"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4z7EEcgAdj4/cancer-space-update-pfizers-bavencio-fails-in-phase-iii-cm885408"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Pfizer’s Premarin and Other Legacy Established Products Performed"|"2017-12-01T15:31:43.000+00:00"|"In 3Q17, Pfizer's (PFE) Premarin generated revenues of $238 million, a ~2% decline on a YoY basis and a 3% decline on a quarter-over-quarter basis."|"http://finance.yahoo.com/r/dc3ab1ff-5557-3a60-885d-5725a6ddc89f/pfizers-premarin-legacy-established-products-performed?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Glaxo Begins Phase III Study on Injection to Prevent HIV"|"2017-12-01T15:27:06.000+00:00"|"GlaxoSmithKline plc GSK has announced the start of a large late stage African study on an experimental long acting injection for the prevention of HIV ViiV Healthcare an HIV company majorly owned by Glaxo and Pfizer PFE said that the phase III study HPTN 084 will evaluate long"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Kbm09DNXfgM/glaxo-begins-phase-iii-study-on-injection-to-prevent-hiv-cm885345"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Gilead & 3 Other Drug Stocks in Focus this World AIDS Day"|"2017-12-01T15:25:51.000+00:00"|"World AIDS Day takes place every year on December 1 with people across the world coming together to fight against HIV to support those living with HIV and to commemorate those who have died from an AIDS related disease Everybody Counts The slogan for this World AIDS Day is"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zoPjJ6vctMg/gilead-3-other-drug-stocks-in-focus-this-world-aids-day-cm885325"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Better Buy: Pfizer Inc. vs. Johnson & Johnson"|"2017-12-01T15:22:39.000+00:00"|"With only one month remaining in 2017 it s pretty clear which big pharma stock has been the better pick this year between Pfizer NYSE PFE and Johnson amp Johnson NYSE JNJ J amp J s share price is up more than 20 while Pfizer stock is only up a little over half as"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5iZpHTae0KI/better-buy-pfizer-inc-vs-johnson-johnson-cm885313"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Cancer Space Update: Pfizer&apos;s Bavencio Fails in Phase III"|"2017-12-01T14:33:02.000+00:00"|"The only major development in the cancer space this week was the failure of Pfizer&apos;s (PFE) Bavencio in a phase III gastric cancer study."|"https://finance.yahoo.com/news/cancer-space-pfizer-apos-bavencio-143302662.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Is Pfizer’s Immunology and Inflammation Portfolio Positioned Now?"|"2017-12-01T14:01:37.000+00:00"|"In 3Q17, Pfizer's (PFE) Xeljanz generated revenues of $348 million, a ~48% increase on a year-over-year (or YoY) basis and 4% growth on a quarter-over-quarter basis."|"http://finance.yahoo.com/r/ebc4b358-c1be-38c5-adf7-7b637019d163/pfizers-immunology-inflammation-portfolio-positioned-now?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Understanding Eli Lilly’s Valuation This November"|"2017-12-01T14:01:20.000+00:00"|"In 3Q17, Eli Lilly surpassed the analysts’ estimates for EPS (earnings per share) and revenues, reporting EPS of $1.05 on revenues of ~$5.7 billion."|"http://finance.yahoo.com/r/b6702a76-f5d5-3b41-b50f-5ac55960093b/understanding-eli-lillys-valuation-november?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Better Buy: Pfizer Inc. vs. Johnson & Johnson"|"2017-12-01T13:42:00.000+00:00"|"One of these pharma giants clearly wins in two out of three key criteria for investors."|"https://finance.yahoo.com/news/better-buy-pfizer-inc-vs-134200149.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Pharma Stock Roundup: Pfizer/Merck KGaA Drug Fails in Study, Teva CEO Announces Changes"|"2017-12-01T13:23:27.000+00:00"|"While reports about tech giant Amazon meeting generic drugmakers made the rounds companies like Pfizer PFE and Teva Pharmaceutical Industries Ltd s TEVA were in the news with the former reporting late stage data and the latter announcing leadership and organizational changes Recap of"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Uwxy8IhcQNw/pharma-stock-roundup-pfizermerck-kgaa-drug-fails-in-study-teva-ceo-announces-changes-cm885246"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"See what the IHS Markit Score report has to say about Pfizer Inc."|"2017-12-01T13:00:28.000+00:00"|"Pfizer Inc NYSE:PFE"|"https://finance.yahoo.com/news/see-ihs-markit-score-report-130028609.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Pfizer’s Established Products Have Performed"|"2017-12-01T12:31:31.000+00:00"|"In 3Q17, Pfizer’s (PFE) Lipitor reported revenues of $491 million, a ~16% increase on a year-over-year (or YoY) basis and ~10% growth on a quarter-over-quarter basis."|"http://finance.yahoo.com/r/ec863c24-e52f-3232-bb23-4dbd3549e516/pfizers-established-products-performed?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Pharma Stock Roundup: Pfizer/Merck KGaA Drug Fails in Study, Teva CEO Announces Changes"|"2017-12-01T11:00:11.000+00:00"|"Key highlights this week include changes announced by Teva&apos;s CEO and Pfizer (PFE)/Merck KGaA&apos;s data presentation. Reports about Amazon&apos;s plans to enter the drug market also made headlines."|"https://finance.yahoo.com/news/pharma-stock-roundup-pfizer-merck-110011876.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Pfizer Enters into Agreement to Develop and Commercialize CRESEMBA® (isavuconazole) in China and Asia Pacific Region"|"2017-12-01T06:22:00.000+00:00"|"Pfizer Inc. and Basilea Pharmaceutica Ltd. , an international biopharmaceutical company specializing in the research and development of anti-infective and oncological medicines, today announced they have entered into an agreement whereby Pfizer will be granted the exclusive development and commercialization rights in China and several countries in the Asia Pacific region to CRESEMBA ."|"https://finance.yahoo.com/news/pfizer-enters-agreement-develop-commercialize-062200755.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Basilea Pharma Extends License Agreement For Cresemba To China, Asia Pacific"|"2017-12-01T01:39:00.000+00:00"|"Basilea Pharma Extends License Agreement For Cresemba To China, Asia Pacific"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Bf4uM0v_wYE/basilea-pharma-extends-license-agreement-for-cresemba-to-china-asia-pacific-20171201-00046"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Why Pfizer And Four More GARP Stocks Look Good"|"2017-11-30T22:49:01.000+00:00"|"A no man’s land can be a dangerous spot. But in the case of GARP stocks, it may be a good place"|"https://finance.yahoo.com/news/why-pfizer-four-more-garp-224901564.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"After Hours Most Active for Nov 30, 2017 :  WFT, F, AUY, ACWI, NAVI, NUAN, MSFT, NUE, V, FWONK, MU, PFE"|"2017-11-30T21:59:43.000+00:00"|"The NASDAQ 100 After Hours Indicator is down 7 8 to 6 357 76 The total After hours volume is currently 53 539 119 shares traded The following are the most active stocks for the after hours session Weatherford International plc WFT is unchanged at 3 30 with 7 596"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/UOcD_AR8TzI/after-hours-most-active-for-nov-30-2017-wft-f-auy-acwi-navi-nuan-msft-nue-v-fwonk-mu-pfe-cm885102"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Glaxo Stock Down So Far This Year: Is a Reversal in Store?"|"2017-11-30T16:28:11.000+00:00"|"GlaxoSmithKline plc s GSK shares have declined 7 9 this year so far underperforming the 16 2 increase witnessed by the industry The British pharma and consumer giant s stock was on a rising trajectory till the announcement of third quarter results on Oct 25 On the call"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4ofmI1BZVOo/glaxo-stock-down-so-far-this-year-is-a-reversal-in-store-cm884700"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Has Pfizer’s Internal Medicine Portfolio Performed in 2017?"|"2017-11-30T15:31:42.000+00:00"|"In 3Q17, Pfizer’s (PFE) Lyrica reported revenues of $1.3 billion, which is ~4% growth on a year-over-year (or YoY) basis and 2% growth on a quarter-over-quarter basis."|"http://finance.yahoo.com/r/6eb39938-784b-3dd3-8e27-b44e18389873/pfizers-internal-medicine-portfolio-performed-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Glaxo Stock Down So Far This Year: Is a Reversal in Store?"|"2017-11-30T14:19:02.000+00:00"|"Glaxo&apos;s shares have declined 7.9% this year so far."|"https://finance.yahoo.com/news/glaxo-stock-down-far-reversal-141902195.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"An Update on Pfizer’s Xalkori and Inlyta"|"2017-11-30T14:01:55.000+00:00"|"In 3Q17, Pfizer’s (PFE) Xalkori reported revenues of $146 million, which is ~4% growth on a year-over-year (or YoY) basis and 6% growth on a quarter-over-quarter basis."|"http://finance.yahoo.com/r/f5f43e82-3f44-3313-924c-346201c89b51/update-pfizers-xalkori-inlyta?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Bank of America Acts on Bristol-Myers Squibb and Pfizer"|"2017-11-30T13:19:13.000+00:00"|"Bank of America Merrill Lynch took action on Bristol Myers Squibb Company BMY and on Pfizer Inc PFE Bank of America Merrill Lynch took action on Bristol Myers Squibb Company BMY and on Pfizer Inc PFE Bank of America Merrill Lynch has restored its rating of neutral on"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/L-99jiIkbbQ/bank-of-america-acts-on-bristol-myers-squibb-and-pfizer-cm884508"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"See what the IHS Markit Score report has to say about Pfizer Inc."|"2017-11-30T13:00:31.000+00:00"|"Pfizer Inc NYSE:PFE"|"https://finance.yahoo.com/news/see-ihs-markit-score-report-130031811.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Have Pfizer’s Ibrance and Sutent Performed in 2017?"|"2017-11-30T12:33:54.000+00:00"|"In 3Q17, Pfizer’s (PFE) Ibrance generated revenues of $878 million, a ~60% increase on year-over-year (or YoY) basis and ~3% growth on a quarter-over-quarter basis."|"http://finance.yahoo.com/r/093f8213-524b-32cb-973d-710c16a6ac7f/pfizers-ibrance-sutent-performed-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Better Buy: GlaxoSmithKline plc vs. Pfizer"|"2017-11-30T12:21:46.000+00:00"|"Big drug companies can add an element of stability to investor portfolios People get sick and need treatment whether the economy is booming or tanking And big pharma tends to pay hefty dividends a valuable source of steady income in an era of low returns on fixed income"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6OyF_3kUkRI/better-buy-glaxosmithkline-plc-vs-pfizer-cm884485"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Better Buy: GlaxoSmithKline plc vs. Pfizer"|"2017-11-30T11:02:00.000+00:00"|"Want dependable and rising dividends with potential for long-term capital growth? One of these companies stands out."|"https://finance.yahoo.com/news/better-buy-glaxosmithkline-plc-vs-110200557.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"APNewsBreak: Doctor: Lack of drugs led to new execution plan"|"2017-11-29T23:53:59.000+00:00"|"LAS VEGAS (AP) — A scarcity of lethal injection drugs nationwide drove plans to use a never-before-tried three-drug combination for Nevada's first execution in more than 11 years, the state's former top doctor told The Associated Press."|"http://finance.yahoo.com/r/bbe554d0-9d40-39d7-b363-8685b7d50586/apnewsbreak-doctor-says-drug-scarcity-drove-execution-plan-195221601.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"APNewsBreak: Doctor: Lack of drugs led to new execution plan"|"2017-11-29T23:53:58.000+00:00"|"A scarcity of lethal injection drugs nationwide drove plans to use a never-before-tried three-drug combination for Nevada's first execution in more than 11 years, the state's former top doctor told The ..."|"https://finance.yahoo.com/news/apnewsbreak-doctor-says-drug-scarcity-drove-execution-plan-195221601.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"GOP Corporate Tax Cuts Take Friendly Fire From Corker, Rubio"|"2017-11-29T19:19:51.000+00:00"|"The GOP fiscal hawks who want to pull the trigger on tax hikes if rosy growth projections don t pan out have the 20 corporate tax rate in their sites So do the Senate Republican family first duo of Sens Marco Rubio and Mike Lee who want to limit the corporate rate cut to 22 to pay"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-O2ruZ9CQWc/gop-corporate-tax-cuts-take-friendly-fire-from-corker-rubio-cm883477"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"GOP Corporate Tax Cuts Take Friendly Fire From Corker, Rubio"|"2017-11-29T19:10:46.000+00:00"|"New proposals from Senate holdouts have raised the risk that the benefits of the GOP&apos;s corporate tax bill will be watered down."|"http://finance.yahoo.com/r/261a5685-6180-3bd6-b30d-fcc811dff9af/apple-alphabet-may-be-big-winners-as-gop-tax-bill-nears-a-vote?src=A00220&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"U.S. says patient charity helped drugmakers, revokes approval"|"2017-11-29T19:10:44.000+00:00"|"One of the largest U.S. patient  assistance charities may close after the federal government  revoked its authorization, citing findings that the group,  mainly funded by pharmaceutical companies, enabled drugmakers to  influence prescriptions.  The Department of Health and Human Services' Office of  Inspector General notified Caring Voice Coalition in a letter on  Tuesday that it would rescind the charity's 2006 authorization  after finding that it may have given drugmakers more ability to  raise prices while insulating patients from the immediate  effects of increases, leaving federal health care programs like  Medicare to bear the cost."|"https://finance.yahoo.com/news/u-says-patient-charity-helped-191044223.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Pfizer/Merck KGaA's Bavencio Fails in Gastric Cancer Study"|"2017-11-29T18:23:57.000+00:00"|"Pfizer Inc PFE and its Germany based partner Merck KGaA MKGAF announced that a phase III study evaluating their key pipeline candidate avelumab for the treatment of gastric cancer in the third line setting failed to meet the primary endpoint The JAVELIN Gastric 300 trial study"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZbXPykEZX90/pfizermerck-kgaas-bavencio-fails-in-gastric-cancer-study-cm884167"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Bank of America Acts on Bristol-Myers Squibb and Pfizer"|"2017-11-29T16:37:32.000+00:00"|"The US firm restored its rating on Bristol-Myers Squibb to neutral and returned to a buy rating on Pfizer"|"https://finance.yahoo.com/news/bank-america-acts-bristol-myers-163732487.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Pfizer/Merck KGaA&apos;s Bavencio Fails in Gastric Cancer Study"|"2017-11-29T16:11:04.000+00:00"|"Pfizer & Merck KGaA&apos;s (MKGAF) Bavencio/avelumab fails in a phase III study evaluating it for the treatment of gastric cancer in the third-line setting."|"https://finance.yahoo.com/news/pfizer-merck-kgaa-apos-bavencio-161104647.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Are Pfizer’s Vaccines and Biosimilars Positioned after 3Q17?"|"2017-11-29T15:34:38.000+00:00"|"In 3Q17, Pfizer’s vaccines business generated revenues of $1.6 billion, which reflected ~1% growth on a year-over-year (or YoY) basis."|"http://finance.yahoo.com/r/811b9eab-caee-33e0-82cb-17cd816994f3/pfizers-vaccines-biosimilars-positioned-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"3 Top Big Pharma Stocks to Buy Now"|"2017-11-29T15:22:53.000+00:00"|"Big pharma stocks have been longtime favorites among investors for several reasons The fact that they re big means that that they generate huge cash flow which typically translates to attractive dividends And big pharma companies operate in a growing industry with demand"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/pDTh7vktzLY/3-top-big-pharma-stocks-to-buy-now-cm883906"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Health Care Sector Update for 11/29/2017: JNJ, PFE, ABT, MRK, AMGN, KOOL, CAPR, RXII"|"2017-11-29T14:39:24.000+00:00"|"Top Health Care Stocks Top Health Care Stocks JNJ 0 1 JNJ 0 1 PFE 0 1 PFE 0 1 ABT 0 3 ABT 0 3 MRK 0 2 MRK 0 2 AMGN 0 1 AMGN 0 1 Health care shares were mostly higher in pre market trading Wednesday Health care shares were mostly higher inpre market trading"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/miYGHWIGAQM/health-care-sector-update-for-11292017-jnj-pfe-abt-mrk-amgn-kool-capr-rxii-cm883895"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Perrigo Company (PRGO) Ex-Dividend Date Scheduled for November 30, 2017"|"2017-11-29T14:26:08.000+00:00"|"Perrigo Company PRGO will begin trading ex dividend on November 30 2017 A cash dividend payment of 0 16 per share is scheduled to be paid on December 19 2017 Shareholders who purchased PRGO prior to the ex dividend date are eligible for the cash dividend payment This marks the"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4KNvxn69dWk/perrigo-company-prgo-ex-dividend-date-scheduled-for-november-30-2017-cm883804"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Is Pfizer’s Xtandi Positioned after 3Q17?"|"2017-11-29T14:04:27.000+00:00"|"In 3Q17, Pfizer (PFE) generated revenues of $150 million from sales of Xtandi."|"http://finance.yahoo.com/r/b30cafc7-30d8-3233-8844-3d5c47b7fe53/pfizers-xtandi-positioned-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"3 Top Big Pharma Stocks to Buy Now"|"2017-11-29T13:42:00.000+00:00"|"These big pharma stocks should be big winners for investors over the long run."|"https://finance.yahoo.com/news/3-top-big-pharma-stocks-134200775.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Could Lorlatinib Be a Long-Term Growth Driver for Pfizer?"|"2017-11-29T12:35:02.000+00:00"|"Lorlatinib is Pfizer’s (PFE) investigational next-generation ALK/ROS-1 tyrosine kinase inhibitor in clinical trials to evaluate its safety and efficacy in the treatment of ALK-positive metastatic non-small ..."|"http://finance.yahoo.com/r/c3baa9e3-1180-3bdb-b154-9bbc928dcfbb/lorlatinib-long-term-growth-driver-pfizer?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Biotech Stocks Facing FDA Decision In December"|"2017-11-29T07:09:00.000+00:00"|"Biotech Stocks Facing FDA Decision In December"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OCtKog-Lxnc/biotech-stocks-facing-fda-decision-in-december-20171129-00306"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"EARS Pinched By HEALOS Data, EGLT Does It Again, JAVELIN Gastric 300 Misses Mark"|"2017-11-29T02:05:00.000+00:00"|"EARS Pinched By HEALOS Data, EGLT Does It Again, JAVELIN Gastric 300 Misses Mark"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ff0jYh7v44Y/ears-pinched-by-healos-data-eglt-does-it-again-javelin-gastric-300-misses-mark-20171129-00057"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Glaxo, Pfizer's ViiV Healthcare Begins HIV Drug Combo Study"|"2017-11-29T00:21:12.000+00:00"|"GlaxoSmithKline GSK along with partner Pfizer Inc PFE announced that its HIV focused company ViiV Healthcare has initiated a phase III program to evaluate combination of long acting injectable cabotegravir and Johnson amp Johnson s JNJ rilpivirine for treating adults with"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BSHAIfnwwMQ/glaxo-pfizers-viiv-healthcare-begins-hiv-drug-combo-study-cm883639"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Did Pfizer Perform in 3Q17?"|"2017-11-28T22:11:04.000+00:00"|"In 3Q17, Pfizer (PFE) generated revenues of $13.2 billion, an increase of ~1% on a year-over-year (or YoY) basis and a 1% increase on a quarter-over-quarter basis."|"http://finance.yahoo.com/r/04cf980c-c3ee-3694-8b5c-541a913d6b3a/how-did-pfizer-perform-in-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Glaxo, Pfizer&apos;s ViiV Healthcare Begins HIV Drug Combo Study"|"2017-11-28T21:53:09.000+00:00"|"Glaxo (GSK) and partner Pfizer&apos;s ViiV Healthcare commences a phase III study on combo regimen of cabotegravir and rilpivirine for treatment of adults with virally suppressed HIV-1 infection."|"https://finance.yahoo.com/news/glaxo-pfizer-apos-viiv-healthcare-215309143.html?.tsrc=rss"|4893|100|1|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"3 Dividend Stocks That Cut Bigger Checks Than Chevron"|"2017-11-28T21:11:14.000+00:00"|"Chevron Corporation should be at the top of any dividend investor s short list right now considering that it pays its investors an enviable 3 7 yield But as good as that is the oil and gas company isn t the only stock that s pushing the boundaries of dividend"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/29E5RYoQHqI/3-dividend-stocks-that-cut-bigger-checks-than-chevron-cm883490"|4893|100|2|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"How Large Is Pfizer's Biosimilar Opportunity?"|"2017-11-28T20:00:00.000+00:00"|"Roche recently sued Pfizer , stating that the latter’s biosimilar for Herceptin amounts to patent infringement. Roche has nearly $2.5 billion in sales at stake. We believe that these lawsuits are going to be increasingly common as Roche and other companies fiercely defend their biologic sales"|"http://finance.yahoo.com/r/7a8fac8d-68aa-3242-9310-b4886c94f875/how-large-is-pfizers-biosimilar-opportunity?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss"|4893|100|2|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Health Care Sector Update for 11/28/2017: COOL,PZRX,PETX, MDT,GILD,PFE"|"2017-11-28T18:08:53.000+00:00"|"Top Health Care StocksTop Health Care Stocks JNJ 1 42 JNJ 1 42 PFE 0 70 PFE 0 70 ABT 0 26 ABT 0 26 MRK 0 69 MRK 0 69 AMGN 0 16 AMGN 0 16 Health care stocks were gaining with the NYSE Health Care Index rising almost 0 5 while shares of health care companies in the S amp P 500"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sgRIFZHK5ns/health-care-sector-update-for-11282017-coolpzrxpetx-mdtgildpfe-cm883392"|4893|100|2|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Brace for More Cancer-Drug Trial Failures"|"2017-11-28T16:47:23.000+00:00"|"Immuno-oncology drugmakers are taking bigger risks for a competitive edge."|"http://finance.yahoo.com/r/adf9c351-800c-36ab-899d-81a650d9a9ae/brace-for-more-cancer-drug-trial-failures?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"|4893|100|2|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"2 Large-Cap Drug Stocks Missing Out on Industry Rally in '17"|"2017-11-28T16:10:42.000+00:00"|"After the drug pricing issue crippled its performance last year the drug biotech industry except for a small correction recently has witnessed a turnaround this year Stocks with large market cap have done particularly well After declining 5 2 last year the Large Cap Pharma industry"|"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vZLVoBBM26Y/2-large-cap-drug-stocks-missing-out-on-industry-rally-in-17-cm883161"|4893|100|2|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"UK gives Pfizer world's first over-the-counter Viagra approval"|"2017-11-28T16:04:22.000+00:00"|"Pfizer's (PFE.N) big-selling erectile dysfunction drug Viagra has been given a green light for sale without a prescription in Britain, the first country to grant it over-the-counter status.  Viagra has been one of the pharmaceutical industry's most successful prescription products since its launch in 1998, following a serendipitous discovery of its effects by researchers who had been studying it as a heart medicine.  It achieved peak worldwide sales of more than $2 billion in 2012 but sales have since declined as patents have expired, prompting Pfizer to explore extending its brand value as a non-prescription drug."|"https://finance.yahoo.com/news/uk-gives-pfizer-worlds-first-152143026.html?.tsrc=rss"|4893|100|2|49|1
"PFE"|"PFE:US"|"BBG000BR2B91"|"Merck KGaA, Pfizer's immunotherapy fails in gastric cancer trial"|"2017-11-28T15:30:32.000+00:00"|"Germany's Merck KGaA  has suffered a setback in the development of key cancer  immunotherapy Bavencio, it having failed in a trial to prolong  lives in gastric cancer patients when compared with standard  chemotherapy.  Bavencio, or avelumab, which Merck is jointly developing  with Pfizer, did not meet the primary goal of prolonging  overall survival in patients whose cancer had returned or spread  despite two prior treatment rounds, the two companies said in a  statement on Tuesday."|"https://finance.yahoo.com/news/merck-kgaa-pfizers-immunotherapy-fails-143702065.html?.tsrc=rss"|4893|100|2|49|1
