TICKER	FIGI_TICKER	FIGI	TITLE	PUBLICATION_DATE	URL	SUMMARY
XOM	XOM:US	BBG000GZQ728	Interesting XOM Put And Call Options For September 2018	2017-05-26T16:32:49.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OVM1pwu0SXI/interesting-xom-put-and-call-options-for-september-2018-cm795328	Investors in Exxon Mobil Corp Symbol XOM saw new options become available today for the September 2018 expiration One of the key inputs that goes into the price an option buyer is willing to pay is the time value so with 483 days until expiration the newly available contracts represent
XOM	XOM:US	BBG000GZQ728	Exxon CEO Woods Urges Trump to Remain in Paris Agreement	2017-05-26T15:38:00.000+00:00	http://finance.yahoo.com/r/8182cf5a-23c7-3212-bf17-71c681b7b2ef/exxon-ceo-woods-urges-trump-to-remain-in-paris-agreement.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss	Woods argued that remaining in the agreement would give the U.S. a 'seat at the negotiating table to ensure a level playing field' for all energy sources.
XOM	XOM:US	BBG000GZQ728	6 Charts to Explain This Earnings Seasons	2017-05-26T15:22:10.000+00:00	http://finance.yahoo.com/r/0f66e1d8-3e86-3f49-8658-b0d3d1d3daf7/6-charts-to-explain-this-earnings-seasons?mod=yahoo_hs&yptr=yahoo&.tsrc=rss	Corporate profits got a big lift in the first three months of the year. Here are six charts that explain what's going on.
XOM	XOM:US	BBG000GZQ728	"Tesla could be the next Amazon, says Gene Munster"	2017-05-26T14:49:22.000+00:00	http://finance.yahoo.com/r/2a8a8fd3-504f-34bd-ac72-7e4cdf29c659/104494645?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&par=yahoo&doc=104494645&yptr=yahoo&.tsrc=rss	"Despite Amazon shares nearing the $1,000 milestone on Thursday, the investor says he likes Tesla better."
XOM	XOM:US	BBG000GZQ728	"Tesla could be the next Amazon, says Gene Munster"	2017-05-26T14:49:22.000+00:00	https://finance.yahoo.com/news/tesla-could-next-amazon-says-144922179.html?.tsrc=rss	"Despite Amazon shares nearing the $1,000 milestone on Thursday, the investor says he likes Tesla better."
XOM	XOM:US	BBG000GZQ728	Are Integrated Energy Players’ Petrochemical Markets Diversified?	2017-05-26T14:36:23.000+00:00	http://finance.yahoo.com/r/239e8aaa-17ed-3d02-827e-d92fec4ddd6d/are-integrated-energy-players-petrochemical-markets-diversified?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"In this article, we'll evaluate the geographical spreads of the petrochemical sales volumes of integrated energy players ExxonMobil (XOM), BP (BP), and Royal Dutch Shell (RDS.A)."
XOM	XOM:US	BBG000GZQ728	[$$] Exxon chief urges Trump to back climate agreement	2017-05-26T14:08:51.000+00:00	"http://finance.yahoo.com/r/7b83f87c-07ca-3100-a7ca-63f53b36ffd6/fcf73abc-4202-11e7-9d56-25f963e998b2,s01=1.html?ftcamp=traffic/partner/feed_headline/us_yahoo/auddev&yptr=yahoo&.tsrc=rss"	"The chief executive of ExxonMobil, the world's largest listed oil company, has written a personal letter to President Donald Trump, urging him to keep the US a party to the Paris climate agreement. The ..."
XOM	XOM:US	BBG000GZQ728	Which Integrated Energy Company’s Trading Activity Was Highest?	2017-05-26T13:06:34.000+00:00	http://finance.yahoo.com/r/855f41be-1a7d-353d-a625-4dc5298b2025/which-integrated-energy-companys-trading-activity-was-highest?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"Now, let's look at integrated energy companies' trading volumes as percentages of their refined product sales."
XOM	XOM:US	BBG000GZQ728	"Exxon Mobil Corp. breached its 50 day moving average in a Bearish Manner : XOM-US : May 26, 2017"	2017-05-26T12:25:06.000+00:00	http://finance.yahoo.com/r/7c1f0366-8ae4-3b96-84b6-bbd6bbfb22e6/exxon-mobil-corp-breached-its-50-day-moving-average-in-a-bearish-manner-xom-us-may-26-2017?yptr=yahoo&.tsrc=rss	Categories:  ETFs Yahoo FinanceClick here to see latest analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for Exxon Mobil Corp.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving ... Read more <b>(Read more...)</b>
XOM	XOM:US	BBG000GZQ728	Integrated Energy Players’ Major Refined Product Markets in 1Q17	2017-05-26T11:35:57.000+00:00	http://finance.yahoo.com/r/832a35d7-41c7-3c91-91b2-3797846e6ac6/integrated-energy-players-major-refined-product-markets-in-1q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"In this article, we'll examine the geographical spread of integrated energy companies' refined product markets."
XOM	XOM:US	BBG000GZQ728	"[$$] BlackRock, Vanguard Mull Pressuring Exxon to Disclose Climate Risks"	2017-05-26T05:11:18.000+00:00	http://finance.yahoo.com/r/3f17fc53-27ac-3f16-9155-fb77182da579/blackrock-vanguard-mull-pressuring-exxon-to-disclose-climate-risks-1495704601?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss	Two of the world’s largest asset managers are strongly considering a public rebuke to Exxon Mobil over climate change at the company’s annual meeting next week.
XOM	XOM:US	BBG000GZQ728	"After Hours Most Active for May 25, 2017 :  HPE, KO, OZRK, JNPR, MSFT, XOM, DFS, ALXN, BMY, CTSH, JD, CMCSA"	2017-05-25T21:00:16.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5s4Yx8Fxtu4/after-hours-most-active-for-may-25-2017-hpe-ko-ozrk-jnpr-msft-xom-dfs-alxn-bmy-ctsh-jd-cmcsa-cm794882	The NASDAQ 100 After Hours Indicator is up 2 57 to 5 780 94 The total After hours volume is currently 39 306 456 shares traded The following are the most active stocks for the after hours session Hewlett Packard Enterprise Company HPE is 0 0112 at 18 85 with 5 301
XOM	XOM:US	BBG000GZQ728	OPEC On Its Exit Strategy: We&apos;ll Figure That Out Later	2017-05-25T20:18:57.000+00:00	http://finance.yahoo.com/r/4dfbc0aa-cc02-3ab6-b708-5c3374adb9f1/opec-extends-output-cuts-by-9-months-but-oil-prices-fall?src=A00220&yptr=yahoo&.tsrc=rss	"OPEC&apos;s de facto leader appeared to keep the oil group&apos;s longer-term view wide open, after it extended production cuts through March 2018 but didn&apos;t deepen output curbs."
XOM	XOM:US	BBG000GZQ728	"How Facebook, Exxon, Caterpillar Fuel S&P's Rise"	2017-05-25T19:00:00.000+00:00	http://finance.yahoo.com/r/a5730b74-add8-3a18-9dc9-06876b2f23bc/how-facebook-exxon-caterpillar-fuel-sps-rise-fb-xom-cat?partner=YahooSA&yptr=yahoo&.tsrc=rss	A large number of U.S. companies are producing high-quality earnings
XOM	XOM:US	BBG000GZQ728	Exxon Investors Rally to Back Climate Change Plan Board Opposes	2017-05-25T16:49:09.000+00:00	http://finance.yahoo.com/r/92cdfb4a-fc47-38ac-929d-052f4785140b/exxon-investors-amass-to-back-climate-change-plan-board-opposes?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss	Almost 90 Exxon Mobil Corp. investors plan to back a proposal that would pressure the company to bolster its disclosure of climate change risks and opportunities.
XOM	XOM:US	BBG000GZQ728	22 GOP senators want US to pull out of Paris climate accord	2017-05-25T16:46:29.000+00:00	https://finance.yahoo.com/news/22-gop-senators-want-us-152712828.html?.tsrc=rss	Senate Majority Leader Mitch McConnell and 21 other Republicans on Thursday urged President Donald Trump to follow through on his campaign pledge to pull out of the Paris climate accord. The GOP senators ...
XOM	XOM:US	BBG000GZQ728	22 GOP senators want US to pull out of Paris climate accord	2017-05-25T16:06:52.000+00:00	http://finance.yahoo.com/r/f2ece3c2-e720-3cc5-b630-7efd72cef53a/22-gop-senators-want-us-152712828.html?.tsrc=rss	WASHINGTON (AP) — Senate Majority Leader Mitch McConnell and 21 other Republicans on Thursday urged President Donald Trump to follow through on his campaign pledge to pull out of the Paris climate accord.
XOM	XOM:US	BBG000GZQ728	Integrated Energy Companies’ 1Q17 Throughputs: Who Stood Tall?	2017-05-25T14:36:06.000+00:00	http://finance.yahoo.com/r/8a82469d-08fa-3041-8a93-c939cd5bd04b/integrated-energy-companies-1q17-throughputs-who-stood-tall?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	Integrated energy companies' refining throughputs indicate the quantity of oil and other feedstock they process to produce refined products.
XOM	XOM:US	BBG000GZQ728	Integrated Energy Companies’ 1Q17 Natural Gas Exposures	2017-05-25T13:06:48.000+00:00	http://finance.yahoo.com/r/6a91b23e-ca32-305d-8cf2-5bd2c0308e53/integrated-energy-companies-1q17-natural-gas-exposures?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"In this article, we'll compare the natural gas exposures of ExxonMobil (XOM), Chevron (CVX), Royal Dutch Shell (RDS.A), and BP (BP)."
XOM	XOM:US	BBG000GZQ728	"4 Reactions As OPEC Cuts, Oil Prices & Stocks Lower"	2017-05-25T12:54:00.000+00:00	http://finance.yahoo.com/r/a0e49385-9160-3cab-9ec3-b9e44facefe4/4-reactions-as-opec-cuts-oil-prices-stocks-lower-1495716887?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss	"OPEC agreed to cut oil production through March 2018 to prop up prices as expected, but crude moved lower by 1% in recent trading.  The U.S. benchmark oil price was off by 1.3% to $50.69 per barrel, and the international Brent price slipped 1% to $53.38.  OPEC controls on production are designed to curb the glut of oil globally.  In the United States, fracking technology is helping producers cut costs and make money on lower-priced oil."
XOM	XOM:US	BBG000GZQ728	Short Sellers Hike Bets on Major Oil Stocks	2017-05-25T12:40:14.000+00:00	https://finance.yahoo.com/news/short-sellers-hike-bets-major-124014242.html?.tsrc=rss	"The May 15 short interest data have been compared with the previous figures, and short interest for most of the selected oil stocks increased."
XOM	XOM:US	BBG000GZQ728	"BlackRock, Vanguard Consider Pushing Exxon on Climate Risks"	2017-05-25T12:39:00.000+00:00	http://finance.yahoo.com/r/52df46e5-e8af-31e1-a0b1-a63d805309f0/blackrock-vanguard-consider-pushing-exxon-on-climate-risks.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss	The measure would be a strong signal that investors want greater disclosure of the threats climate change poses to business.
XOM	XOM:US	BBG000GZQ728	Did Integrated Energy Companies’ 1Q17 Productions Rise?	2017-05-25T11:36:02.000+00:00	http://finance.yahoo.com/r/2f8c6e58-8e1a-3163-8fc4-a9ff9c6f9938/did-integrated-energy-companies-1q17-productions-rise?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"In this article, we'll compare the total hydrocarbon productions of top integrated energy companies ExxonMobil (XOM), Chevron (CVX), Royal Dutch Shell (RDS.A), and BP (BP)."
XOM	XOM:US	BBG000GZQ728	"[$$] BlackRock, Vanguard Mull Pressuring Exxon to Disclose Climate Risks"	2017-05-25T09:30:06.000+00:00	http://finance.yahoo.com/r/3f17fc53-27ac-3f16-9155-fb77182da579/blackrock-vanguard-mull-pressuring-exxon-to-disclose-climate-risks-1495704601?mod=yahoo_hs&yptr=yahoo&.tsrc=rss	"Two of the world’s largest asset managers are strongly considering a public rebuke to Exxon Mobil over climate change at the company’s annual meeting next week, according to people familiar with the matter...."
XOM	XOM:US	BBG000GZQ728	"Fracking, Now The Dominant Technology, Will Keep Oil Price Around $55: Goldman Sachs"	2017-05-25T04:01:00.000+00:00	http://finance.yahoo.com/r/8b6943bb-b071-3a6f-be78-6f672f6db78a/fracking-now-the-dominant-oil-technology-will-stabilize-prices-around-55-goldman-sachs?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss	"Oil prices may rise or fall in the short-term, but they will return to a range of $55 to $65 in the long term because that's the price of oil from fracking shale wells, the Goldman Sachs head of research said in Chicago Wednesday."
XOM	XOM:US	BBG000GZQ728	S&P Issues Negative Outlook on Exxon Mobil	2017-05-24T21:47:00.000+00:00	http://finance.yahoo.com/r/d619290e-f6ad-3ea7-ac4b-6a3de72f2f14/s-p-issues-negative-outlook-on-exxon-mobil-1495662448?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss	"S&P Global Ratings issued a negative outlook on Exxon Mobil (XOM) Wednesday after judging that the giant oil company is unlikely to be able to reduce its debt at the pace forecast.  S&P affirmed Exxon's double-A-plus credit rating, the second highest from the top.  A negative outlook suggests the company could be downgraded in the next year or so."
XOM	XOM:US	BBG000GZQ728	Is Russia Trying To Hack The OPEC Meeting By Floating This Idea?	2017-05-24T20:41:15.000+00:00	http://finance.yahoo.com/r/8af72b3e-3641-3084-8ee6-501fcaa3150e/the-9-month-opec-deal-extension-just-got-a-major-supporter?src=A00220&yptr=yahoo&.tsrc=rss	OPEC&apos;s upcoming meeting got a sudden surge of drama Wednesday when Russia reportedly said the oil group will consider extending a production-cut pact by 12 months.
XOM	XOM:US	BBG000GZQ728	[$$] Why Earnings Have Investors Feeling So Happy	2017-05-24T20:31:32.000+00:00	http://finance.yahoo.com/r/86e9a7b7-6c5a-38fb-ab60-b1450a231bc0/why-earnings-have-investors-feeling-so-happy-1495632690?mod=yahoo_hs&yptr=yahoo&.tsrc=rss	"Earnings at U.S. companies grew at the fastest pace in the first quarter in nearly six years, the latest boon to a bull market that has stretched into its ninth year."
XOM	XOM:US	BBG000GZQ728	AT&T replaces Exxon Mobil as Texas' largest public company	2017-05-24T20:05:09.000+00:00	http://finance.yahoo.com/r/555f733f-7f67-3777-b850-b2cf438a1581/at-t-replaces-exxon-mobil-as-texas-largest-public.html?ana=yahoo&yptr=yahoo&.tsrc=rss	"AT&T Inc. has leapfrogged Exxon Mobil Corp. in Forbes’ 2017 Global 2000 list , taking over the perch as the largest public company in Texas.  The Dallas telecom giant moved up a spot to 11th in this year’s edition of the rankings, which give equal sway to sales, profits, assets and market value.  The top nine companies on Forbes’ list are based in either China or the U.S., rounded out by Japanese automaker Toyota Motor in 10th."
XOM	XOM:US	BBG000GZQ728	Nigeria to mediate in dispute between Exxon and labour unions	2017-05-24T18:54:38.000+00:00	https://finance.yahoo.com/news/nigeria-mediate-dispute-between-exxon-185438446.html?.tsrc=rss	"Nigeria's government wants to  resolve a labour dispute between Exxon Mobil Corp and  unions in the oil-rich Niger Delta region, a minister said on  Wednesday.  Unions have protested against the sacking of workers at  Exxon and other foreign oil firms, staging several strikes since  the start of the year.  We have reached out to the management to internally resolve  the matter through reconciliation, labour minister Chris Ngige  told reporters after a cabinet meetting."
XOM	XOM:US	BBG000GZQ728	AT&T leapfrogs Exxon Mobil as largest public company in Texas	2017-05-24T18:35:10.000+00:00	http://finance.yahoo.com/r/16d0b958-e200-3478-a9de-9e2da1c2b199/at-t-leapfrogs-exxon-mobil-as-largest-public.html?ana=yahoo&yptr=yahoo&.tsrc=rss	"AT&T (NYSE: T) has leapfrogged Exxon Mobil (XOM) in  Forbes’ 2017 Global 2000 list , taking over the perch as the largest public company in Texas.  The Dallas telecom giant moved up a spot to 11th in this year’s edition of the rankings, which give equal sway to sales, profits, assets, and market value.  Exxon dropped down to 13th from 9th in 2016."
XOM	XOM:US	BBG000GZQ728	Royal Dutch Shell & Exxon JV Mulls Fighting Dutch Move to Cut Groningen Gas Field Output by 10%	2017-05-24T17:10:15.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iwrp3iS3g0M/royal-dutch-shell-exxon-jv-mulls-fighting-dutch-move-to-cut-groningen-gas-field-output-by-10-cm794053	A joint venture between Royal Dutch Shell RDS and Exxon Mobil XOM said Wednesday it is considering appealing against a Dutch government plan to lower output by 10 at the Groningen gas field located in the northeastern part of the Netherlands A joint venture between Royal Dutch Shell
XOM	XOM:US	BBG000GZQ728	Crude Oil Prices Dip as Inventories Shrink	2017-05-24T15:10:35.000+00:00	https://finance.yahoo.com/news/crude-oil-prices-dip-inventories-151035789.html?.tsrc=rss	"The U.S. commercial inventory of crude oil fell by more than 4 million barrels last week and gasoline inventories also slipped. Pump prices have not moved much, however, as refinery production remains ..."
XOM	XOM:US	BBG000GZQ728	I Still Have Faith in BP	2017-05-24T15:00:00.000+00:00	http://finance.yahoo.com/r/7216e31f-61f2-3edf-9418-12ac0b86e3af/i-still-have-faith-bp?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss	"The company has a high dividend yield, which is safe."
XOM	XOM:US	BBG000GZQ728	Did Integrated Energy Companies’ 1Q17 Segmental Dynamics Change?	2017-05-24T14:37:01.000+00:00	http://finance.yahoo.com/r/6a6dd419-3bc5-357f-9180-4091f5e10129/did-integrated-energy-companies-1q17-segmental-dynamics-change?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"Integrated energy companies’ upstream earnings turned to profits in 1Q17, altering their segmental dynamics."
XOM	XOM:US	BBG000GZQ728	"Shell, Exxon may appeal over planned Groningen gas output cut"	2017-05-24T14:36:45.000+00:00	https://finance.yahoo.com/news/shell-exxon-may-appeal-over-143645100.html?.tsrc=rss	"A joint venture between Royal  Dutch Shell and Exxon Mobil said on Wednesday  it was considering appealing against a Dutch government plan to  cut production at the Groningen gas field by 10 percent.  The Dutch state earlier on Wednesday confirmed it intended  to go ahead with a tightening of output at the massive field  from Oct. 1.  The 50-50 Shell-Exxon joint venture known as NAM, said in a  reaction that the measure was disproportionate and ignored  previously agreed safety norms, which do not call for such a  large reduction."
XOM	XOM:US	BBG000GZQ728	Shell (RDS.A) Rejects Emissions Reduction Target Proposal	2017-05-24T14:36:14.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wvd29JEX2Og/shell-rdsa-rejects-emissions-reduction-target-proposal-cm793890	European oil giant Royal Dutch Shell plc RDS A was recently criticized for failing to set an annual greenhouse gas reduction target in line with the Paris climate agreement The company s shareholders rejected a proposal by a climate activist group which demanded that the Anglo Dutch oil
XOM	XOM:US	BBG000GZQ728	"Stock Market News for May 24, 2017"	2017-05-24T14:00:02.000+00:00	https://finance.yahoo.com/news/stock-market-news-may-24-140002263.html?.tsrc=rss	Benchmarks closed in the green on Tuesday following the release of Trump???s budget proposal which was more or less in line with expectations
XOM	XOM:US	BBG000GZQ728	What Do AA+ And AAA Credit Ratings Mean?	2017-05-24T13:25:00.000+00:00	http://finance.yahoo.com/r/0bc00423-28e9-3c4b-aefb-2c7ea769e78e/what-do-aa-and-aaa-credit-ratings-mean-jnj-xom-adp-msft0809.aspx?partner=YahooSA&yptr=yahoo&.tsrc=rss	"Moody's just downgraded China's credit rating. So, what does it matter if you hold a AAA or AA+ rating?"
XOM	XOM:US	BBG000GZQ728	Where Integrated Energy Companies’ Dividends Stood in 1Q17	2017-05-24T13:06:58.000+00:00	http://finance.yahoo.com/r/5d081f54-4746-3276-907e-9712702a7a5b/where-integrated-energy-companies-dividends-stood-in-1q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"Integrated energy companies such as ExxonMobil (XOM), Chevron (CVX), Royal Dutch Shell (RDS.A), and BP (BP) are steady dividend-paying companies."
XOM	XOM:US	BBG000GZQ728	ExxonMobil Commemorates UTeach 20th Anniversary with Grant to Support Classroom Projects	2017-05-24T13:00:00.000+00:00	https://finance.yahoo.com/news/exxonmobil-commemorates-uteach-20th-anniversary-130000016.html?.tsrc=rss	"To commemorate the 20th anniversary of the UTeach program, ExxonMobil has provided a grant of more than $275,000 to DonorsChoose.org that will provide each public school UTeach alumnus with funding for classroom projects."
XOM	XOM:US	BBG000GZQ728	"Shell, Exxon joint venture considering appeal on planned cut at Groningen"	2017-05-24T12:00:05.000+00:00	https://finance.yahoo.com/news/shell-exxon-joint-venture-considering-120005140.html?.tsrc=rss	A joint venture between Royal Dutch Shell and Exxon Mobil said on Wednesday it was considering appealing a Dutch government plan to cut production at the Groningen gas field by 10 percent. The Dutch state ...
XOM	XOM:US	BBG000GZQ728	Exploring Integrated Energy Companies’ 1Q17 Capexes	2017-05-24T11:36:59.000+00:00	http://finance.yahoo.com/r/4b551c58-340b-36ef-b818-7b5aff8311c5/exploring-integrated-energy-companies-1q17-capexes?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"In this article, we'll compare the capital expenditures (or capex) of ExxonMobil (XOM), Chevron (CVX), Royal Dutch Shell (RDS.A), and BP (BP) in 1Q17."
XOM	XOM:US	BBG000GZQ728	"The World's Largest Oil And Gas Companies 2017: Exxon Reigns Supreme, While Chevron Slips"	2017-05-24T11:00:00.000+00:00	http://finance.yahoo.com/r/25821769-5bfb-386e-9550-ed5adfe3a87a/the-worlds-largest-oil-and-gas-companies-2017-exxon-mobil-reigns-supreme-chevron-slips?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss	Oil companies are starting to put themselves back together now that prices have recovered from their lowest levels in a decade.
XOM	XOM:US	BBG000GZQ728	Does OPEC Need $80 Oil?	2017-05-24T01:15:00.000+00:00	http://finance.yahoo.com/r/79a83327-ae13-311c-a6b3-8a0b2fb6ead1/does-opec-need-80-oil?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss	Oil prices continue to climb today. It's the fifth consecutive day of higher closing prices. Today's price of $51.50 a barrel is 18% higher than the lows of just 18 days ago.
XOM	XOM:US	BBG000GZQ728	Nigeria To Mediate In Dispute Between Exxon And Labor Unions	2017-05-24T00:00:00.000+00:00	http://finance.yahoo.com/r/1c7607fa-6ef3-3641-ae12-f782d06ade0a/Nigeria_To_Mediate_In_Dispute_Between_Exxon_And_Labor_Unions?rss=true&yptr=yahoo&.tsrc=rss	"Nigeria's government wants to resolve a labor dispute between ExxonMobil and unions in the oil-rich Niger Delta region, a minister says."
XOM	XOM:US	BBG000GZQ728	Iraq Could Make Or Break The OPEC Deal	2017-05-23T23:00:00.000+00:00	https://finance.yahoo.com/news/iraq-could-break-opec-deal-230000796.html?.tsrc=rss	"Several influential OPEC members, including Saudi Arabia and Kuwait have been pushing for a 9 month OPEC deal extension, but OPEC’s no.2, Iraq, isn’t eager to accept the deal"
XOM	XOM:US	BBG000GZQ728	"Chesapeake Energy: Great Trade, Lousy Hold"	2017-05-23T22:11:41.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zVAvIY-ceVM/chesapeake-energy-great-trade-lousy-hold-cm793606	InvestorPlace Stock Market News Stock Advice amp Trading Tips Chesapeake Energy Corporation NYSE CHK is one of those market beasts that could go either of three ways It could turn out to be a deep value play that returns multiples over many years it could go under or it
XOM	XOM:US	BBG000GZQ728	State appeals court rules Exxon must give records to NY prosecutor	2017-05-23T21:49:26.000+00:00	https://finance.yahoo.com/news/state-appeals-court-rules-exxon-205603222.html?.tsrc=rss	"A New York state appeals court  on Tuesday ruled that Exxon Mobil Corp should be compelled to  turn over records in an investigation into how much the company  knew about global warming as it continued to publicly downplay  the effects it was expected to have on the fossil fuel industry.  Exxon has been battling subpoenas from New York  Attorney General Eric Schneiderman, who is probing the company  for fraud in its public statements about climate change.  The  appeals court upheld a lower court's decision, rejecting Exxon's  argument that the court did not properly consider which state's  laws on turning over evidence in an investigation should apply  in the case."
XOM	XOM:US	BBG000GZQ728	Is BP plc (ADR) (BP) Stock Actually Beating the Competition?	2017-05-23T19:11:41.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3c_h0gONvKY/is-bp-plc-adr-bp-stock-actually-beating-the-competition-cm793525	InvestorPlace Stock Market News Stock Advice amp Trading Tips A recent special report in the Wall Street Journal Innovations in Energy suggested investors should 160 get ready for peak oil demand but then just as quickly conceded that forecasts for peak oil demand diverge
XOM	XOM:US	BBG000GZQ728	"XOM, CVX, Shell, BP: Who Had a Better Cash Flow Position in 1Q17?"	2017-05-23T19:06:18.000+00:00	http://finance.yahoo.com/r/e9e7057b-6fd2-3667-8b13-c157d719e92a/xom-cvx-shell-bp-who-had-a-better-cash-flow-position-in-1q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"Integrated energy companies have borne the brunt of lower oil prices over the past few years. Now, oil prices have improved, leading to better cash flows for integrated energy companies."
XOM	XOM:US	BBG000GZQ728	OPEC Deal: 9-Month Extension Looking Increasingly Likely	2017-05-23T19:00:00.000+00:00	https://finance.yahoo.com/news/opec-deal-9-month-extension-190000307.html?.tsrc=rss	Markets are reacting favorably as OPEC hints at a 9-month extension of its production cut deal with the May 25 meeting just around the corner
XOM	XOM:US	BBG000GZQ728	3 Beaten-Up Dividend Aristocrats: Are They Bargains?	2017-05-23T18:14:11.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-QVjLE9uWIU/3-beaten-up-dividend-aristocrats-are-they-bargains-cm793470	For a company to achieve the rarified status of Dividend Aristocrat which means it has raised its dividend annually for 25 consecutive years indicates it has overcome market challenges and multiple market cycles to produce extraordinarily consistent results For the most part
XOM	XOM:US	BBG000GZQ728	Did Integrated Energy Companies’ Leverages Improve in 1Q17?	2017-05-23T17:35:43.000+00:00	http://finance.yahoo.com/r/ece26a66-a8b0-31b5-8680-517973053011/did-integrated-energy-companies-leverages-improve-in-1q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"Integrated energy companies such as ExxonMobil (XOM), Chevron (CVX), Royal Dutch Shell (RDS.A), and BP (BP) have seen steep rises in their debt levels over the past few years."
XOM	XOM:US	BBG000GZQ728	3 Beaten-Up Dividend Aristocrats: Are They Bargains?	2017-05-23T16:19:00.000+00:00	http://finance.yahoo.com/r/cc57992b-4d4f-3f8c-b14b-903e7564d474/3-beaten-up-dividend-aristocrats-are-they-bargains.aspx?yptr=yahoo&.tsrc=rss	"Shares of Target Corporation, ExxonMobil, and W.W. Grainger are well off of their highs lately. Perhaps it&apos;s time to take a closer look."
XOM	XOM:US	BBG000GZQ728	Exxon Declares Completion of Two Polyethylene Lines in Texas	2017-05-23T16:17:22.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/tPV-Igqs7Ik/exxon-declares-completion-of-two-polyethylene-lines-in-texas-cm793342	ExxonMobil Corporation s XOM subsidiary company ExxonMobil Chemical Company announced the mechanical completion of two new 650 000 tons per year high performance polyethylene lines at its plastics plant in Mont Belvieu TX The company anticipates production to commence during the
XOM	XOM:US	BBG000GZQ728	Evaluating Integrated Energy Companies’ Credit Ratings	2017-05-23T16:01:23.000+00:00	http://finance.yahoo.com/r/9477a816-1a78-3bc9-b6fd-4b73c746c991/evaluating-integrated-energy-companies-credit-ratings?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss	"In this series, we'll do a fundamental cross-sectional analysis of integrated energy stocks following their 1Q17 results."
XOM	XOM:US	BBG000GZQ728	Deutsche Bank Sees Oil Prices Rising; But What About Energy Stocks?	2017-05-23T15:38:00.000+00:00	http://finance.yahoo.com/r/d4182dea-0991-3a04-8458-c27cd877a58e/deutsche-banks-sees-oil-prices-rising-but-what-about-energy-stocks-1495553922?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss	"The energy experts over at Deutsche Bank have issued a warning to the energy sector.  While market dynamics support their call that U.S. crude oil prices will manage to climb to $58 a share by March 2018 -- albeit with lots of volatility along the way -- oil-related stocks are a different kettle of fish.  Mark Roberts, head of research and strategy for alternatives, wrote in a note published today that Deutsche Bank “would feel inclined to downgrade:” energy stocks to a Neutral “if OPEC fails to surprise markets” at its meeting on Thursday."
XOM	XOM:US	BBG000GZQ728	3 Top Stocks that Are Cash Cows	2017-05-23T15:14:36.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/M8azfrCVDI4/3-top-stocks-that-are-cash-cows-cm793205	Cash is king especially when it comes to investing Companies that are cash cows have more financial flexibility to create shareholder value through dividends or share repurchase programs to make ground shaking acquisitions that fuel long term growth and to reinvest in their
