"TITLE"	"SUMMARY"	"URL"	"change"
"Midday Update: Stocks Snap Back as Financial and Healthcare Sectors Rally"	"Wall Street made an impressive comeback from Wednesday s ugly open with the major benchmark indices all solidly in the plus column led by gains in the financial healthcare and industrial sectors Wall Street made an impressive comeback from Wednesday s ugly open with the major benchmark indices"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CgwE0a-RIc4/midday-update-stocks-snap-back-as-financial-and-healthcare-sectors-rally-cm706630"	"N"
"6 Stocks to Profit from a Trump Presidency"	"I will be president for all Americans said Donald Trump after winning an upset victory in a historic but divisive presidential campaign Trump was also gracious enough to acknowledge the contributions of his Democratic opponent Hillary Clinton who had conceded defeat a little earlier"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/52rtkyo1KxA/6-stocks-to-profit-from-a-trump-presidency-cm706497"	"N"
"Pharma, biotech shares soar as Trump win calms pricing talk"	"Pharma, biotech shares soar as Trump win calms pricing talk"	"http://uk.finance.yahoo.com/news/trump-win-boosts-drug-stocks-114828108.html"	"N"
"Merck & Co Inc (MRK) Chairman, President & CEO Kenneth C Frazier Sold $9.1 million of Shares"	"Merck & Co Inc (MRK) Chairman, President & CEO Kenneth C Frazier Sold $9.1 million of Shares"	"http://finance.yahoo.com/news/merck-co-inc-mrk-chairman-001508468.html"	"N"
"Pfizer Spikes On Report It's Mulling $14 Billion Consumer Care Sale"	"Pfizer Spikes On Report It's Mulling $14 Billion Consumer Care Sale"	"http://www.investors.com/news/technology/pfizer-spikes-on-report-its-mulling-14-billion-consumer-care-sale/"	"N"
"Merck & Co., Inc. breached its 50 day moving average in a Bullish Manner : MRK-US : November 11, 2016"	"Merck & Co., Inc. breached its 50 day moving average in a Bullish Manner : MRK-US : November 11, 2016"	"http://www.capitalcube.com/blog/index.php/merck-co-inc-breached-its-50-day-moving-average-in-a-bullish-manner-mrk-us-november-11-2016/"	"N"
"Top Research Reports for Merck, DISH & Pioneer Natural"	"Thursday November 10 2016 The Zacks Research Daily report showcases part of our analyst team s daily research output Our analyst team publishes fresh research reports on more than 70 stocks daily of which we have featured 16 in today s write up including reports on Merck MRK DISH"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4QR_LnhrpxY/top-research-reports-for-merck-dish-pioneer-natural-cm707409"	"N"
"What's in Store for Merck KGaA (MKGAF) in Q3 Earnings?"	"What's in Store for Merck KGaA (MKGAF) in Q3 Earnings?"	"http://finance.yahoo.com/news/whats-store-merck-kgaa-mkgaf-222910510.html"	"N"
"AstraZeneca (AZN) Beats on Q3 Earnings; Sales Slow Down"	"AstraZeneca PLC AZN reported third quarter 2016 core earnings of 1 32 per American Depositary Share comfortably beating the Zacks Consensus Estimate of 48 cents Core earnings rose 12 year over year at constant currency rates CER Core earnings increased on the back of cost savings and"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SUPlHBY42Hw/astrazeneca-azn-beats-on-q3-earnings-sales-slow-down-cm707784"	"N"
"Amgen Presents Osteoporosis Data; Parsabiv Approved in EU"	"Amgen Presents Osteoporosis Data; Parsabiv Approved in EU"	"http://finance.yahoo.com/news/amgen-presents-osteoporosis-data-parsabiv-142502335.html"	"N"
"Merck & Co Inc (MRK) Chairman, President & CEO Kenneth C Frazier Sold $9. ..."	"Chairman President amp CEO of Merck amp Co Inc MRK Kenneth C Frazier sold 4 shares of MRK on 6 at an average price of 65 a share The total sale was 9 million Merck amp Co Inc is a health care company that delivers health solutions through its"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3ORi7AR7jso/merck-co-inc-mrk-chairman-president-ceo-kenneth-c-frazier-sold-9-cm708066"	"N"
"How The Election Impacted The 8 'Dogs Of The Dow' Of 2016"	"How The Election Impacted The 8 'Dogs Of The Dow' Of 2016"	"http://www.forbes.com/sites/investor/2016/11/14/how-the-election-impacted-the-8-dogs-of-the-dow-of-2016/?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix"	"N"
"Immune Design (IMDZ) Posts Lower-than-Expected Q3 Loss"	"Immune Design Corp IMDZ reported third quarter 2016 loss of 60 cents per share narrower than Zacks Consensus Estimate of 71 cents but significantly wider than the year ago loss of 37 cents The company s shares gained 22 2 following its third quarter earnings release Immune Design s"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9X6FtXoQ_Ys/immune-design-imdz-posts-lower-than-expected-q3-loss-cm708068"	"N"
"Dow Hits Fresh High; Early Risers: Harman, Mentor Graphics"	"Dow Hits Fresh High; Early Risers: Harman, Mentor Graphics"	"http://www.investors.com/market-trend/stock-market-today/stock-futures-turn-positive-early-risers-pfizer-harman-mentor-graphics/"	"N"
"3 Biotech Stocks You MUST Buy for Donald Trump<U+0092>s Presidency"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips The biotech industry has been dealt a Trump card Wednesday Now it s your turn to vote and go long in a much more hospitable environment in these three large cap biotech stocks Source Pixelbay"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XGKLDkkun44/3-biotech-stocks-you-must-buy-for-donald-trumps-presidency-cm707294"	"N"
"The 7 Best Dividend Stocks to Buy for 2017"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips The surprising result of the presidential election has large implications for dividend stocks First let s stipulate this As an asset class stocks that pay dividends always look good Yes they"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uNMlhwlY92E/the-7-best-dividend-stocks-to-buy-for-2017-cm707496"	"N"
"Merck<U+0092>s KEYTRUDA<U+00AE> (pembrolizumab) Significantly Improves Overall Survival Compared to Chemotherapy in Previously Treated Patients with Advanced Bladder (Urothelial) Cancer"	"[at noodls] - KENILWORTH, N.J.--(BUSINESS WIRE)--Merck (NYSE:MRK), known as MSD outside the United States and Canada, today announced results from the pivotal KEYNOTE-045 study investigating the use of KEYTRUDA (pembrolizumab), ..."	"http://www.publicnow.com/view/3D25E9BA98FFCAC62D6D469FD3D8F64EF1A829B8"	"N"
"American Assets Trust Inc (AAT) Chairman, CEO & President Ernest S Rady Bought $<U+393C><U+3E37>. ..."	"Chairman CEO amp President of American Assets Trust Inc AAT Ernest S Rady bought 6 shares of AAT on 6 at an average price of 9 55 a share The total cost of this purchase was 4 million American Assets Trust Inc is a full service vertically integrated"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/IPAdWJxjynU/american-assets-trust-inc-aat-chairman-ceo-president-ernest-s-rady-bought-cm708069"	"N"
"Merck's Triple Combination HCV Therapy Positive in Phase III"	"Merck's Triple Combination HCV Therapy Positive in Phase III"	"http://finance.yahoo.com/news/mercks-triple-combination-hcv-therapy-142602592.html"	"N"
"Inside the Health Care Select SPDR ETF: Merck (MRK, XLV)"	"Inside the Health Care Select SPDR ETF: Merck (MRK, XLV)"	"http://www.investopedia.com/news/inside-health-care-select-spdr-etf-merck-mrk-xlv/?partner=YahooSA"	"N"
"Pharma Stock Roundup: Pharma Stocks Rally on Trump Win, Pfizer to Divest Consumer Unit?"	"Although some big names like AstraZeneca AZN and Mylan MYL reported Q3 results this week earnings reports were overshadowed by the run up to the Presidential election and the surprise win of Donald Trump In fact the pharma sector responded favorably to Trump s victory on hopes that there"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/HGKETbDBVSU/pharma-stock-roundup-pharma-stocks-rally-on-trump-win-pfizer-to-divest-consumer-unit-cm707773"	"N"
"Assessing Reactions to Trump<U+0092>s Victory"	"Assessing Reactions to Trump<U+0092>s Victory"	"http://finance.yahoo.com/tumblr/blog-assessing-reactions-to-trumps-victory-193651284.html"	"N"
"Why You Should (and Shouldn't) Buy Merck"	"Merck amp Co NYSE MRK 160 undoubtedly deserves its place among the pantheon of top big pharma stocks with its nearly 40 billion in annual sales 160 However the drugmaker has yet to put the so called patent cliff in the rearview mirror with top"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kgo4mR0q110/why-you-should-and-shouldnt-buy-merck-cm707929"	"N"
"The Zacks Analyst Blog Highlights: Merck, DISH Network, Pioneer Natural Resources, Johnson Controls and Boston Properties"	"For Immediate Release Chicago IL November 11 2016 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the blog"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ncJ91HddRXQ/the-zacks-analyst-blog-highlights-merck-dish-network-pioneer-natural-resources-johnson-controls-and-boston-properties-cm707756"	"N"
"5 Pharma Stocks in Focus on World Diabetes Day"	"5 Pharma Stocks in Focus on World Diabetes Day"	"http://finance.yahoo.com/news/5-pharma-stocks-focus-world-141902784.html"	"N"
"Merck Developing New Products with OpGen (MRK)"	"Merck Developing New Products with OpGen (MRK)"	"http://www.investopedia.com/news/merck-opgen-unite-produce-products-mrk/?partner=YahooSA"	"N"
"6 Dow Stocks to Buy on Election Week Rally"	"Last week the Dow just registered its strongest five day gains in around five years Initially apprehensive about a Trump presidency investors now seem to be welcoming the idea Promises of looser regulation are boosting healthcare and financial stocks Only technology seems to be"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NTrokEaCSpw/6-dow-stocks-to-buy-on-election-week-rally-cm708967"	"N"
"Go for It, Pfizer -- Sell Your Consumer Healthcare Business"	"If at first you don t sell or spin off try try again In September Pfizer NYSE PFE announced that it had decided not to split its legacy drug business off from its higher growth innovative health segment Now Reuters has reported that the healthcare giant is"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/O6PeY9bCsXg/go-for-it-pfizer-sell-your-consumer-healthcare-business-cm709040"	"N"
"Amgen Presents Osteoporosis Data; Parsabiv Approved in EU"	"Amgen Inc AMGN and partner UCB S A UCBJF announced results from the pivotal phase III BRIDGE study which showed that its pipeline candidate romosozumab significantly increases bone mineral density in men with osteoporosis Romosozumab is a monoclonal antibody against sclerostin that"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZV35C728jks/amgen-presents-osteoporosis-data-parsabiv-approved-in-eu-cm708685"	"N"
"Merck's Triple Combination HCV Therapy Positive in Phase III"	"Merck amp Co Inc MRK announced positive data from three phase II trials evaluating its pipeline candidate MK 3682 in combination with grazoprevir and ruzasvir1 for the treatment of chronic hepatitis C HCV infection Results from two studies showed that treatment with the all"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iBkPXltb108/mercks-triple-combination-hcv-therapy-positive-in-phase-iii-cm708684"	"N"
"Dynavax Technologies Shares Decimated -- Is There Any Hope for Heplisav?"	"Dynavax Technologies NASDAQ DVAX received devastating news on Monday The U S Food and Drug Administration FDA rejected the company s experimental hepatitis B vaccine Heplisav B Dynavax s shares plunged and closed nearly 65 lower on the announcement Is there any hope"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4tE8WikxTHo/dynavax-technologies-shares-decimated-is-there-any-hope-for-heplisav-cm709179"	"N"
"Merck Raises Guidance"	"Merck Raises Guidance"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/e7ph2z0hopE/merck-raises-guidance-20161115-00099"	"N"
"Gilead Responds To CMS Blog Highlighting High Cost Of Harvoni: Most Payers Receive Substantial Discounts Off The List Price"	"Gilead Responds To CMS Blog Highlighting High Cost Of Harvoni: Most Payers Receive Substantial Discounts Off The List Price"	"http://finance.yahoo.com/news/gilead-responds-cms-blog-highlighting-215755358.html"	"N"
"Merck KGaA expects profit gain from lower development costs"	"Merck KGaA expects profit gain from lower development costs"	"http://finance.yahoo.com/news/merck-kgaa-expects-profit-gain-070923938.html"	"N"
"Merck KGaA's Priority Is to Pay Down Debt, Says Kuhnert"	"Merck KGaA's Priority Is to Pay Down Debt, Says Kuhnert"	"http://finance.yahoo.com/video/merck-kgaas-priority-pay-down-091126213.html"	"N"
"Germany's Merck Lifts Full-Year Guidance After Sigma-Aldrich Boosts Sales"	"Germany's Merck Lifts Full-Year Guidance After Sigma-Aldrich Boosts Sales"	"https://www.thestreet.com/story/13892940/1/germany-s-merck-lifts-full-year-guidance-after-sigma-aldrich-boosts-sales.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Genexine Enters into Clinical Research Collaboration with MSD"	"[Business Wire] - SEONGNAM, South Korea--(BUSINESSWIRE)-- Genexine (KOSDAQ:095700), a clinical stage biotechnology company developing innovative biologics, today announced that it has entered into a clinical research collaboration ..."	"http://au.finance.yahoo.com/news/genexine-enters-clinical-research-collaboration-130000027.html"	"N"
"Amgen, Biogen, Eli Lilly Poised To Rocket On 'Most Important Event'"	"Amgen, Biogen, Eli Lilly Poised To Rocket On 'Most Important Event'"	"http://www.investors.com/news/technology/amgen-biogen-eli-lilly-poised-to-rocket-on-the-most-important-event/"	"N"
"EU mergers and takeovers (Nov 16)"	"[Reuters - UK Focus] - The following are mergers under review by the European Commission and a brief guide to the EU merger process: APPROVALS AND WITHDRAWALS -- Swiss hotel services provider Kuoni GTA to acquire hotel distribution ..."	"http://uk.finance.yahoo.com/news/eu-mergers-takeovers-nov-16-121434866.html"	"N"
"Merck KGaA's (MKGAF) Q3 Earnings and Sales Increase Y/Y"	"Merck KGaA's (MKGAF) Q3 Earnings and Sales Increase Y/Y"	"http://finance.yahoo.com/news/merck-kgaas-mkgaf-q3-earnings-134801463.html"	"N"
"The Zacks Analyst Blog Highlights: UnitedHealth Group, Merck, JPMorgan Chase, Goldman Sachs Group and Cisco Systems"	"For Immediate Release Chicago IL November 15 2016 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the blog"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/duqbC88GE1c/the-zacks-analyst-blog-highlights-unitedhealth-group-merck-jpmorgan-chase-goldman-sachs-group-and-cisco-systems-cm709429"	"N"
"Health Care Sector Update for 11/16/2016: MRK"	"Top Health care stocks Top Health care stocks JNJ flatJNJ flat PFE 0 3 PFE 0 3 ABT flatABT flat MRK 0 1 MRK 0 1 AMGN flatAMGN flat Health care shares were mainly unchanged in pre market trade on Wednesday Health care shares were mainly unchanged in pre market trade on Wednesday"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/tVgOWLofiCw/health-care-sector-update-for-11162016-mrk-cm709946"	"N"
"Better Buy: Johnson & Johnson vs. Merck"	"If you owned shares of either Johnson amp Johnson NYSE JNJ or Merck NYSE MRK over the last five years you re likely a happy camper Both stocks are up more than 75 during the period Both have also seen their shares climb by double digit percentages this year with"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GSDbYb-BbYs/better-buy-johnson-johnson-vs-merck-cm709745"	"N"
"Merck Raises Profit Forecast for 2016 Following Good Third Quarter"	"[at noodls] - News Release Your contact Markus Talanow +49 6151 72-7144 Investor Relations +49 6151 72-3321 November 15, 2016 Sigma-Aldrich acquisition drives sales growth (+19.3%) and EBITDA pre exceptionals (+24.3%) ..."	"http://www.publicnow.com/view/F50ECB271612CF0EB53E6F48D7A93D9DD557A201"	"N"
"J&J (JNJ) Stelara Gets Approval in EU for Label Expansion"	"J&J (JNJ) Stelara Gets Approval in EU for Label Expansion"	"http://finance.yahoo.com/news/j-j-jnj-stelara-gets-151503829.html"	"N"
"Johnson & Johnson (JNJ) Ex-Dividend Date Scheduled for November 18, 2016"	"Johnson amp Johnson JNJ will begin trading ex dividend on November 18 2016 A cash dividend payment of 0 8 per share is scheduled to be paid on December 06 2016 Shareholders who purchased JNJ prior to the ex dividend date are eligible for the cash dividend payment This marks the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CPco2Kvl7Z4/johnson-johnson-jnj-ex-dividend-date-scheduled-for-november-18-2016-cm710495"	"N"
"Merck Foundation Announces $10 Million Initiative to Improve Access to High-Quality Diabetes Care in Vulnerable and Underserved U.S. Communities"	"[Business Wire] - The Merck Foundation announced today the launch of a new initiative, Bridging the Gap: Reducing Disparities in Diabetes Care , to improve access to high-quality diabetes care and reduce health disparities for vulnerable and underserved populations in the United States."	"http://finance.yahoo.com/news/merck-foundation-announces-10-million-140000251.html"	"N"
"Noteworthy ETF Inflows: IYH, MRK, UNH, MDT"	"Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares U S Healthcare ETF Symbol IYH where we have detected an approximate 118 0 million dollar inflow that s a 7 2 increase week over week in"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AOX0XMAcrhE/noteworthy-etf-inflows-iyh-mrk-unh-mdt-cm710129"	"N"
"Here Are 2 Excellent Dividend-Paying Drug Stocks to Buy Right Now"	"Here Are 2 Excellent Dividend-Paying Drug Stocks to Buy Right Now"	"https://www.thestreet.com/story/13892128/1/here-are-2-excellent-dividend-paying-drug-stocks-to-buy-right-now.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Health Care Sector Update for 11/17/2016: NWBO"	"Top Health care stocks Top Health care stocks JNJ 0 1 JNJ 0 1 PFE 0 4 PFE 0 4 ABT 0 6 ABT 0 6 MRK 0 2 MRK 0 2 AMGN 0 6 AMGN 0 6 Health care shares were mainly higher in pre market trade on Thursday Health care shares were mainly higher in pre market trade on Thursday"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cmfXpVbiQS0/health-care-sector-update-for-11172016-nwbo-cm710515"	"N"
"Sell These 5 Stocks Now Before it<U+0092>s Too Late"	"Sell These 5 Stocks Now Before it<U+0092>s Too Late"	"http://finance.yahoo.com/tumblr/blog-sell-these-5-stocks-now-before-its-too-late-204530384.html"	"N"
"Is Immunotherapy the Next Hot Industry for Biotech Stock Investors?"	"Biotechnology can be a tough market for investors to break in to The jargon is intimidating the volatility is incredible while there are political concerns to be cognizant of as well But in this edition of the Dutram Report I take a closer look at this market and in particular"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CnYzmSC2fpg/is-immunotherapy-the-next-hot-industry-for-biotech-stock-investors-cm710356"	"N"
"Innovative Research in Vaccines May Boost Pfizer<U+0092>s Revenues"	"Innovative Research in Vaccines May Boost Pfizer<U+0092>s Revenues"	"http://marketrealist.com/2016/11/innovative-research-programs-vaccines-segment-may-boost-pfizers-revenues-future-years/?utm_source=yahoo&utm_medium=feed"	"N"
"Merck to Launch HPV Cancer Drug Combo Study (MRK)"	"Merck to Launch HPV Cancer Drug Combo Study (MRK)"	"http://www.investopedia.com/news/merck-test-keytrudacancer-vaccine-combo-mrk/?partner=YahooSA"	"N"
"Top Research Reports for 17th November, 2016"	"Thursday November 17 2016 Today s Research Daily features new research reports on 16 major stocks including Home Depot HD TOTAL TOT and Pepsi PEP Home Depot s shares have struggled this year The company reported better than expected top and bottom line results for third"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vRCXXV8qRoQ/top-research-reports-for-17th-november-2016-cm710974"	"N"
"10 Pharma Stocks That Are Prescribed Under President Trump"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips It s been a little over a week yet the news has yet to fully sink in for many folks Donald Trump the mogul the mastermind the most interesting man in the world according to Donald Trump will be"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/w2zuywKHp48/10-pharma-stocks-that-are-prescribed-under-president-trump-cm710889"	"N"
"J&J (JNJ) Stelara Gets Approval in EU for Label Expansion"	"Johnson amp Johnson s JNJ subsidiary Janssen Therapeutics announced that the European Commission EC has approved its prescription drug Stelara for the treatment of moderate to severely active Crohn s disease in adults Stelara is presently marked in the EU and U S for the treatment"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5eUgv7om9fQ/jj-jnj-stelara-gets-approval-in-eu-for-label-expansion-cm710682"	"N"
"Sanofi to Stop Production of Bladder-Cancer Drug BCG -- Update"	"Sanofi to Stop Production of Bladder-Cancer Drug BCG -- Update"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7unPSg3ZxUQ/sanofi-to-stop-production-of-bladdercancer-drug-bcg--update-20161118-00614"	"N"
"3 Big Drug Stocks That Billionaire Money Managers Dumped in Q3"	"Image source Getty Images It s that time of the quarter again folks the filing of 13Fs with the Securities and Exchange Commission by institutional money managers with more than 100 million under management The release of 13Fs is highly anticipated because it gives Wall Street"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3RyrNMN2fdU/3-big-drug-stocks-that-billionaire-money-managers-dumped-in-q3-cm711210"	"N"
"Sanofi to Stop Production of Bladder-Cancer Drug BCG"	"Sanofi to Stop Production of Bladder-Cancer Drug BCG"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iEMEzDTQX60/sanofi-to-stop-production-of-bladdercancer-drug-bcg-20161118-00476"	"N"
"US Market Indexes Lower With Gains for the Week"	"US Market Indexes Lower With Gains for the Week"	"http://finance.yahoo.com/news/us-market-indexes-lower-gains-222447503.html"	"N"
"The 10 Best Pharma Stocks Under President Donald Trump"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips It s been a little over a week yet the news has yet to fully sink in for many folks Donald Trump the mogul the mastermind the most interesting man in the world according to Donald Trump will be"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Rr-p2ujnig0/the-10-best-pharma-stocks-under-president-donald-trump-cm710889"	"N"
"Can Bristol-Myers Squibb's Dividend Even Survive?"	"Image source Getty Images The 21st century hasn t been easy for yield hungry Bristol Myers Squibb NYSE BMY shareholders The company froze its quarterly payout at 0 28 from 2001 through 2007 and the last four payments of 0 38 constitute a dismal growth rate of about 2 65"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dl6PhRdBQNc/can-bristol-myers-squibbs-dividend-even-survive-cm711630"	"N"
"Donald Trump, Republicans Won't Ease Drug-Pricing Debate: Pfizer"	"Donald Trump, Republicans Won't Ease Drug-Pricing Debate: Pfizer"	"http://www.investors.com/news/technology/donald-trump-republicans-wont-ease-drug-pricing-debate-pfizer/"	"N"
"Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner : MRK-US : November 21, 2016"	"Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner : MRK-US : November 21, 2016"	"http://www.capitalcube.com/blog/index.php/merck-co-inc-breached-its-50-day-moving-average-in-a-bearish-manner-mrk-us-november-21-2016/"	"N"
"Can Bristol-Myers Squibb's Dividend Even Survive?"	"Can Bristol-Myers Squibb's Dividend Even Survive?"	"http://www.fool.com/investing/2016/11/19/can-bristol-myers-squibbs-dividend-even-survive.aspx?source=yahoo-2&utm_campaign=article&utm_medium=feed&utm_source=yahoo-2"	"N"
"Dow 30 Stock Roundup: Wal-Mart, Cisco, Home Depot Beat on Earnings, Disney Disappoints"	"The Dow racked up major gains over the week following increasingly positive sentiment over a Trump presidency Financials strengthened as chances of a rate in December increased substantially Meanwhile tech stocks trended downward for some time before returning to their winning ways Oil"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZrDp8gR3hNw/dow-30-stock-roundup-wal-mart-cisco-home-depot-beat-on-earnings-disney-disappoints-cm711512"	"N"
"Opdivo<U+0092>s Approval for Head and Neck Cancer: Another Feather in Bristol<U+0092>s Cap?"	"Opdivo<U+0092>s Approval for Head and Neck Cancer: Another Feather in Bristol<U+0092>s Cap?"	"http://marketrealist.com/2016/11/opdivos-approval-for-head-and-neck-cancer-another-feather-in-bristols-cap/?utm_source=yahoo&utm_medium=feed"	"N"
"$13 Billion Opportunity: 5 Companies That Could Dominate the Alzheimer's Disease Market"	"Alzheimer s disease affects over 5 million Americans It s the sixth highest cause of death in the U S There s such an intense demand for effective treatments that 160 research and consulting firm GlobalData projects the market for Alzheimer s disease drugs could top 13 billion by"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MeNQveCzpFM/13-billion-opportunity-5-companies-that-could-dominate-the-alzheimers-disease-market-cm711826"	"N"
"Stocks Drift Lower In Quiet Session; Chevron Leads Dow, Dollar Up Again"	"Stocks Drift Lower In Quiet Session; Chevron Leads Dow, Dollar Up Again"	"http://www.investors.com/market-trend/stock-market-today/stocks-drift-lower-in-quiet-session-chevron-leads-dow-dollar-up-again/"	"N"
"Market Close Report: NASDAQ Composite index closes at 5,321.51 down -12.46 points"	"Friday s session closes with the NASDAQ Composite Index at 5 321 51 The total shares traded for the NASDAQ was over 1 83 billion Friday s session closes with the NASDAQ Composite Index at 5 321 51 The total shares traded for the NASDAQ was over 1 83 billion Advancers stocks led declining by 1"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RpsuAdVnMGM/market-close-report-nasdaq-composite-index-closes-at-532151-down-1246-points-cm711478"	"N"
"'Unicorn' Intarcia files U.S. approval for diabetes implant"	"[Reuters] - Intarcia Therapeutics Inc said on Monday it submitted a marketing application for its matchstick-size implantable drug-delivery pump for diabetes to the U.S. Food and Drug Administration. Privately held ..."	"http://finance.yahoo.com/news/unicorn-intarcia-files-u-approval-164016441.html"	"N"
"New KEYTRUDA<U+00AE> (pembrolizumab) Data in Blood Cancers to be Presented at 58th Annual Meeting of the American Society of Hematology"	"[Business Wire] - Merck , known as MSD outside the United States and Canada, today announced that new data regarding the investigational use of KEYTRUDA<U+613C><U+3E65> , the company<U+393C><U+3E32>s anti-PD-1 therapy, in patients with a range of blood cancers including classical Hodgkin lymphoma and primary mediastinal large B-cell lymphoma, will be presented at the 58th Annual Meeting of the American Society of Hematology in San Diego, Dec."	"http://finance.yahoo.com/news/keytruda-pembrolizumab-data-blood-cancers-120000460.html"	"N"
"Bristol<U+0092>s Opdivo Has One Eye on Advanced Bladder Cancer"	"Bristol<U+0092>s Opdivo Has One Eye on Advanced Bladder Cancer"	"http://marketrealist.com/2016/11/bristols-opdivo-has-one-eye-on-advanced-bladder-cancer/?utm_source=yahoo&utm_medium=feed"	"N"
"Stock Market News for November 21, 2016"	"Rising rate hike possibilities boosted the dollar to its best settlement in 13 years which in turn dragged the benchmarks into the red on Friday Following his victory it is widely expected that Donald Trump will boost infrastructure spending and cut taxes which will result in higher"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MunfDnJLPjU/stock-market-news-for-november-21-2016-cm712136"	"N"
"Share buybacks will return with a vengeance next year"	"Share buybacks will return with a vengeance next year"	"http://www.marketwatch.com/News/Story/Story.aspx?guid=46BE189A-B01E-11E6-BD58-2248C03DB8EA&siteid=yhoof2"	"N"
"The 10 Best S&P 500 Blue-Chip Dividend Stocks to Buy Now"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips The odds of a Federal Reserve rate hike in December are only going up but even if the central bank pulls the trigger dividend stocks will always remain in style Source 401 K 2012 via Flickr"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/w7QmNz4wB6M/the-10-best-sp-500-blue-chip-dividend-stocks-to-buy-now-cm712363"	"N"
"AstraZeneca cleared to resume enrolment in cancer drug trials"	"[Reuters - UK Focus] - U.S. officials have given a green light for two clinical trials testing AstraZeneca's immunotherapy drug durvalumab in head and neck cancer to resume recruiting patients, lifting a hold imposed following cases of bleeding."	"http://uk.finance.yahoo.com/news/astrazeneca-cleared-resume-enrolment-cancer-085605315.html"	"N"
"Why Is Lung Cancer so Attractive to Bristol, Merck, and Roche?"	"Why Is Lung Cancer so Attractive to Bristol, Merck, and Roche?"	"http://marketrealist.com/2016/11/why-is-lung-cancer-so-attractive-to-bristol-merck-and-roche/?utm_source=yahoo&utm_medium=feed"	"N"
"Merck Announces Dividend Increase, Offering Attractive Yield (MRK)"	"Merck Announces Dividend Increase, Offering Attractive Yield (MRK)"	"http://www.investopedia.com/news/merck-announces-dividend-increase-offering-attractive-yield-mrk/?partner=YahooSA"	"N"
